"lever","time","scheduled_since","session","bird","cost_local","cost_alter","streak_length","cum_resp_left","cum_resp_right","cum_reinf_left","cum_reinf_right","local_VI","alter_VI"
"left",3419.36,3409.54,"s03","p004",8,17,10,294,778,57,30,30,90
"right",3478.03,3477.93,"s03","p004",19,12,1,306,797,57,31,90,30
"left",3514.44,3501.86,"s03","p004",7,16,1,313,813,58,31,30,90
"left",3530.14,3518.94,"s03","p004",1,4,2,314,817,59,31,30,90
"right",3551.97,3550.53,"s03","p004",5,4,1,318,822,59,32,90,30
"right",3585.85,3585.47,"s03","p004",10,5,2,323,832,59,33,90,30
"right",406.03,94.99,"s04","p004",2,0,1,0,2,0,1,90,30
"right",549.67,548.53,"s04","p004",33,0,2,0,35,0,2,90,30
"right",646.58,646.17,"s04","p004",17,0,3,0,52,0,3,90,30
"right",675.2,673.08,"s04","p004",4,0,4,0,56,0,4,90,30
"right",741.13,738.7,"s04","p004",31,0,5,0,87,0,5,90,30
"right",817,794.63,"s04","p004",15,0,6,0,102,0,6,90,30
"right",822.2,820.5,"s04","p004",1,0,7,0,103,0,7,90,30
"right",832.05,825.7,"s04","p004",1,0,8,0,104,0,8,90,30
"right",886.25,885.55,"s04","p004",21,0,9,0,125,0,9,90,30
"right",913.06,907.75,"s04","p004",8,0,10,0,133,0,10,90,30
"left",922.91,1.99,"s04","p004",1,1,1,1,134,1,10,30,90
"right",1022.95,1022.56,"s04","p004",31,0,1,1,165,1,11,90,30
"right",1378.69,1312.45,"s04","p004",54,0,2,1,219,1,12,90,30
"right",1517.58,1516.19,"s04","p004",28,0,3,1,247,1,13,90,30
"right",1562.02,1561.08,"s04","p004",17,0,4,1,264,1,14,90,30
"right",1649.62,1636.52,"s04","p004",25,0,5,1,289,1,15,90,30
"right",1817.96,1807.12,"s04","p004",46,0,6,1,335,1,16,90,30
"right",1928.37,1926.46,"s04","p004",19,0,7,1,354,1,17,90,30
"right",2062.26,2041.87,"s04","p004",42,0,8,1,396,1,18,90,30
"right",2095.78,2094.76,"s04","p004",7,0,9,1,403,1,19,90,30
"right",2118.54,2112.28,"s04","p004",6,0,10,1,409,1,20,90,30
"right",2206.37,2197.04,"s04","p004",29,0,11,1,438,1,21,90,30
"right",2253.92,2253.87,"s04","p004",23,0,12,1,461,1,22,90,30
"right",2409.76,2408.42,"s04","p004",52,0,13,1,513,1,23,90,30
"right",2435.16,2428.26,"s04","p004",15,0,14,1,528,1,24,90,30
"right",2609.96,2603.66,"s04","p004",71,0,15,1,599,1,25,90,30
"right",2708,2707.46,"s04","p004",34,0,16,1,633,1,26,90,30
"right",2841.9,2836.5,"s04","p004",36,0,17,1,669,1,27,90,30
"right",2959.64,2957.4,"s04","p004",40,0,18,1,709,1,28,90,30
"right",2982.74,2981.14,"s04","p004",13,0,19,1,722,1,29,90,30
"right",3048.68,3046.24,"s04","p004",24,0,20,1,746,1,30,90,30
"right",3223.32,3223.18,"s04","p004",37,0,21,1,783,1,31,90,30
"right",3284.33,3282.82,"s04","p004",18,0,22,1,801,1,32,90,30
"right",3288.55,3287.83,"s04","p004",1,0,23,1,802,1,33,90,30
"right",3345.91,3334.05,"s04","p004",22,0,24,1,824,1,34,90,30
"right",3411.17,3401.41,"s04","p004",20,0,25,1,844,1,35,90,30
"right",3436.1,3435.67,"s04","p004",7,0,26,1,851,1,36,90,30
"right",3485.91,3485.6,"s04","p004",22,0,27,1,873,1,37,90,30
"right",3565.39,3563.41,"s04","p004",46,0,28,1,919,1,38,90,30
"right",136.95,33.99,"s05","p004",3,0,1,0,3,0,1,90,30
"right",278.18,272.45,"s05","p004",119,0,2,0,122,0,2,90,30
"right",312.47,311.68,"s05","p004",20,0,3,0,142,0,3,90,30
"right",330.83,329.97,"s05","p004",14,0,4,0,156,0,4,90,30
"right",418.32,416.33,"s05","p004",60,0,5,0,216,0,5,90,30
"right",445.1,442.82,"s05","p004",19,0,6,0,235,0,6,90,30
"left",451.67,4.99,"s05","p004",1,2,1,1,237,1,6,30,90
"right",467.81,463.6,"s05","p004",5,0,1,1,242,1,7,90,30
"left",481.87,461.17,"s05","p004",1,5,1,2,247,2,7,30,90
"right",486.31,484.31,"s05","p004",1,0,1,2,248,2,8,90,30
"left",494.95,494.37,"s05","p004",2,3,1,4,251,3,8,30,90
"right",558.31,556.81,"s05","p004",17,4,1,8,268,3,9,90,30
"left",570.55,513.45,"s05","p004",1,4,1,9,272,4,9,30,90
"left",586.24,579.05,"s05","p004",2,3,2,11,275,5,9,30,90
"right",695.61,687.81,"s05","p004",57,1,1,12,332,5,10,90,30
"left",800.56,618.74,"s05","p004",1,50,1,13,382,6,10,30,90
"right",811.34,811.11,"s05","p004",3,0,1,13,385,6,11,90,30
"left",819.38,806.06,"s05","p004",1,2,1,14,387,7,11,30,90
"left",832.54,827.88,"s05","p004",1,5,2,15,392,8,11,30,90
"left",836.63,836.04,"s05","p004",1,0,3,16,392,9,11,30,90
"right",856.44,855.84,"s05","p004",5,9,1,25,397,9,12,90,30
"left",863.24,856.13,"s05","p004",1,2,1,26,399,10,12,30,90
"left",874.69,867.74,"s05","p004",3,3,2,29,402,11,12,30,90
"right",904.47,889.94,"s05","p004",4,9,1,38,406,11,13,90,30
"left",913.79,898.19,"s05","p004",1,3,1,39,409,12,13,30,90
"right",954.13,953.97,"s05","p004",8,6,1,45,417,12,14,90,30
"left",958.77,944.29,"s05","p004",1,0,1,46,417,13,14,30,90
"right",965.32,962.63,"s05","p004",1,2,1,48,418,13,15,90,30
"left",1014.24,1002.27,"s05","p004",10,13,1,58,431,14,15,30,90
"right",1046.08,1045.82,"s05","p004",7,8,1,66,438,14,16,90,30
"left",1066.28,1060.74,"s05","p004",6,7,1,72,445,15,16,30,90
"left",1073.42,1070.78,"s05","p004",3,2,2,75,447,16,16,30,90
"left",1078.35,1077.92,"s05","p004",1,0,3,76,447,17,16,30,90
"right",1085.83,1078.58,"s05","p004",1,2,1,78,448,17,17,90,30
"left",1106.41,1101.85,"s05","p004",4,4,1,82,452,18,17,30,90
"left",1113.62,1112.91,"s05","p004",3,1,2,85,453,19,17,30,90
"left",1176.09,1165.12,"s05","p004",14,17,3,99,470,20,17,30,90
"left",1193.22,1191.59,"s05","p004",5,5,4,104,475,21,17,30,90
"left",1294.18,1277.72,"s05","p004",16,19,5,120,494,22,17,30,90
"right",1307.88,1307.33,"s05","p004",4,3,1,123,498,22,18,90,30
"left",1315.47,1307.68,"s05","p004",1,1,1,124,499,23,18,30,90
"right",1320.86,1320.38,"s05","p004",1,0,1,124,500,23,19,90,30
"right",1327.73,1327.36,"s05","p004",1,0,2,124,501,23,20,90,30
"left",1332.51,1324.97,"s05","p004",1,0,1,125,501,24,20,30,90
"left",1394.65,1391.01,"s05","p004",14,13,2,139,514,25,20,30,90
"right",1447.06,1440.23,"s05","p004",16,17,1,156,530,25,21,90,30
"left",1458.21,1455.15,"s05","p004",3,4,1,159,534,26,21,30,90
"right",1464.52,1459.56,"s05","p004",1,0,1,159,535,26,22,90,30
"left",1498.82,1493.71,"s05","p004",4,8,1,163,543,27,22,30,90
"left",1536.36,1536.32,"s05","p004",9,15,2,172,558,28,22,30,90
"left",1546.95,1545.86,"s05","p004",5,2,3,177,560,29,22,30,90
"left",1570.99,1569.45,"s05","p004",7,3,4,184,563,30,22,30,90
"left",1611.38,1603.49,"s05","p004",5,12,5,189,575,31,22,30,90
"left",1635.28,1630.88,"s05","p004",8,3,6,197,578,32,22,30,90
"right",1649.69,1636.02,"s05","p004",1,8,1,205,579,32,23,90,30
"left",1657.89,1657.78,"s05","p004",4,1,1,209,580,33,23,30,90
"right",1681.56,1676.19,"s05","p004",4,9,1,218,584,33,24,90,30
"left",1695.89,1693.39,"s05","p004",6,4,1,224,588,34,24,30,90
"left",1734.66,1734.39,"s05","p004",12,11,2,236,599,35,24,30,90
"right",1740.19,1738.06,"s05","p004",1,1,1,237,600,35,25,90,30
"right",1746.72,1745.69,"s05","p004",1,0,2,237,601,35,26,90,30
"left",1763.75,1762.16,"s05","p004",7,4,1,244,605,36,26,30,90
"left",1782.48,1779.25,"s05","p004",5,5,2,249,610,37,26,30,90
"left",1786.45,1785.98,"s05","p004",1,0,3,250,610,38,26,30,90
"right",1800.68,1800.22,"s05","p004",4,2,1,252,614,38,27,90,30
"right",1883.5,1879.18,"s05","p004",21,26,2,278,635,38,28,90,30
"left",1935.37,1909.95,"s05","p004",5,19,1,283,654,39,28,30,90
"left",1964.79,1963.87,"s05","p004",11,7,2,294,661,40,28,30,90
"right",1975.49,1974,"s05","p004",3,2,1,296,664,40,29,90,30
"left",1979.65,1974.29,"s05","p004",1,0,1,297,664,41,29,30,90
"right",2000.04,1999.99,"s05","p004",3,4,1,301,667,41,30,90,30
"left",2008.13,1993.15,"s05","p004",1,2,1,302,669,42,30,30,90
"left",2032.46,2031.63,"s05","p004",6,4,2,308,673,43,30,30,90
"left",2054.44,2046.96,"s05","p004",2,3,3,310,676,44,30,30,90
"left",2096.87,2086.94,"s05","p004",4,12,4,314,688,45,30,30,90
"left",2100.82,2100.37,"s05","p004",1,0,5,315,688,46,30,30,90
"right",2110.08,2108.54,"s05","p004",2,2,1,317,690,46,31,90,30
"left",2114.33,2114.32,"s05","p004",1,0,1,318,690,47,31,30,90
"right",2146,2145.58,"s05","p004",8,9,1,327,698,47,32,90,30
"right",2163.33,2159.5,"s05","p004",5,3,2,330,703,47,33,90,30
"left",2205.67,2202.83,"s05","p004",8,9,1,338,712,48,33,30,90
"left",2246.58,2244.17,"s05","p004",12,12,2,350,724,49,33,30,90
"left",2271,2268.08,"s05","p004",6,6,3,356,730,50,33,30,90
"right",2337.02,2331.83,"s05","p004",18,15,1,371,748,50,34,90,30
"left",2341.56,2333.5,"s05","p004",1,0,1,372,748,51,34,30,90
"left",2346.6,2346.06,"s05","p004",1,0,2,373,748,52,34,30,90
"right",2353.93,2343.52,"s05","p004",1,2,1,375,749,52,35,90,30
"left",2358.92,2352.1,"s05","p004",1,0,1,376,749,53,35,30,90
"left",2468.26,2463.42,"s05","p004",26,34,2,402,783,54,35,30,90
"left",2507.11,2504.76,"s05","p004",5,11,3,407,794,55,35,30,90
"left",2549.55,2528.61,"s05","p004",10,11,4,417,805,56,35,30,90
"left",2570.6,2569.05,"s05","p004",7,5,5,424,810,57,35,30,90
"left",2578.18,2578.1,"s05","p004",2,1,6,426,811,58,35,30,90
"left",2585.77,2585.68,"s05","p004",4,1,7,430,812,59,35,30,90
"right",2609.07,2607.43,"s05","p004",5,4,1,434,817,59,36,90,30
"left",2622.43,2617.27,"s05","p004",3,2,1,437,819,60,36,30,90
"right",2629.74,2629.57,"s05","p004",1,2,1,439,820,60,37,90,30
"left",2656.88,2655.93,"s05","p004",9,9,1,448,829,61,37,30,90
"left",2671.74,2670.38,"s05","p004",5,5,2,453,834,62,37,30,90
"left",2705.24,2696.24,"s05","p004",7,10,3,460,844,63,37,30,90
"left",2764.04,2762.74,"s05","p004",15,16,4,475,860,64,37,30,90
"right",2780.31,2778.24,"s05","p004",4,5,1,480,864,64,38,90,30
"left",2827.85,2825.54,"s05","p004",9,8,1,489,872,65,38,30,90
"right",2833.99,2827.81,"s05","p004",1,1,1,490,873,65,39,90,30
"left",2861.59,2856.35,"s05","p004",3,6,1,493,879,66,39,30,90
"left",2878.98,2872.09,"s05","p004",4,3,2,497,882,67,39,30,90
"left",2922.24,2917.48,"s05","p004",8,11,3,505,893,68,39,30,90
"left",2930.58,2927.74,"s05","p004",3,1,4,508,894,69,39,30,90
"left",2938.66,2938.08,"s05","p004",2,1,5,510,895,70,39,30,90
"left",2965.14,2964.16,"s05","p004",5,6,6,515,901,71,39,30,90
"left",2975.12,2973.64,"s05","p004",3,1,7,518,902,72,39,30,90
"right",2984.08,2983.49,"s05","p004",3,2,1,520,905,72,40,90,30
"right",3012.07,3003.58,"s05","p004",5,9,2,529,910,72,41,90,30
"left",3054.69,3036.62,"s05","p004",7,11,1,536,921,73,41,30,90
"right",3061.49,3052.57,"s05","p004",1,1,1,537,922,73,42,90,30
"left",3069.03,3063.19,"s05","p004",1,1,1,538,923,74,42,30,90
"right",3076.61,3070.99,"s05","p004",1,2,1,540,924,74,43,90,30
"left",3103.27,3099.53,"s05","p004",7,6,1,547,930,75,43,30,90
"left",3112.81,3107.77,"s05","p004",1,1,2,548,931,76,43,30,90
"right",3122.98,3120.11,"s05","p004",2,2,1,550,933,76,44,90,30
"right",3135.72,3133.48,"s05","p004",2,4,2,554,935,76,45,90,30
"right",3171.81,3168.22,"s05","p004",6,5,3,559,941,76,46,90,30
"left",3175.85,3170.31,"s05","p004",1,0,1,560,941,77,46,30,90
"left",3202.06,3200.35,"s05","p004",6,5,2,566,946,78,46,30,90
"left",3293,3275.56,"s05","p004",3,16,3,569,962,79,46,30,90
"left",3316.62,3314.5,"s05","p004",5,7,4,574,969,80,46,30,90
"left",3339.62,3339.12,"s05","p004",7,6,5,581,975,81,46,30,90
"left",3384.25,3378.12,"s05","p004",12,9,6,593,984,82,46,30,90
"left",3406.02,3401.75,"s05","p004",6,2,7,599,986,83,46,30,90
"right",3445.67,3441.31,"s05","p004",6,10,1,609,992,83,47,90,30
"left",3451.11,3439.52,"s05","p004",1,0,1,610,992,84,47,30,90
"left",3467.62,3464.61,"s05","p004",4,2,2,614,994,85,47,30,90
"left",3564.45,3517.12,"s05","p004",9,12,3,623,1006,86,47,30,90
"left",3592.36,3580.95,"s05","p004",5,5,4,628,1011,87,47,30,90
"right",196.89,184.99,"s06","p004",5,0,1,0,5,0,1,90,30
"left",203.66,14.99,"s06","p004",1,1,1,1,6,1,1,30,90
"right",220.05,215.39,"s06","p004",4,2,1,3,10,1,2,90,30
"left",225.32,219.16,"s06","p004",1,0,1,4,10,2,2,30,90
"left",297.09,292.82,"s06","p004",16,15,2,20,25,3,2,30,90
"right",333.13,327.55,"s06","p004",6,7,1,27,31,3,3,90,30
"right",349.52,346.63,"s06","p004",2,1,2,28,33,3,4,90,30
"left",375.32,361.59,"s06","p004",1,5,1,29,38,4,4,30,90
"left",402.44,388.82,"s06","p004",2,8,2,31,46,5,4,30,90
"right",409.74,409.02,"s06","p004",1,2,1,33,47,5,5,90,30
"left",413.76,408.94,"s06","p004",1,0,1,34,47,6,5,30,90
"left",429.92,429.26,"s06","p004",5,3,2,39,50,7,5,30,90
"right",677.03,581.24,"s06","p004",16,10,1,49,66,7,6,90,30
"right",776.83,699.53,"s06","p004",1,0,2,49,67,7,7,90,30
"right",797.57,796.33,"s06","p004",7,0,3,49,74,7,8,90,30
"left",845.1,489.42,"s06","p004",1,13,1,50,87,8,8,30,90
"left",868.92,868.6,"s06","p004",6,4,2,56,91,9,8,30,90
"right",877.07,870.07,"s06","p004",1,1,1,57,92,9,9,90,30
"right",951.64,950.57,"s06","p004",18,16,2,73,110,9,10,90,30
"left",972.02,970.42,"s06","p004",3,4,1,76,114,10,10,30,90
"left",983.48,979.52,"s06","p004",1,3,2,77,117,11,10,30,90
"left",1004.82,1002.98,"s06","p004",2,2,3,79,119,12,10,30,90
"left",1043.89,1041.32,"s06","p004",9,9,4,88,128,13,10,30,90
"left",1143.54,1143.39,"s06","p004",13,17,5,101,145,14,10,30,90
"left",1176.42,1175.04,"s06","p004",6,5,6,107,150,15,10,30,90
"left",1195.23,1193.92,"s06","p004",5,4,7,112,154,16,10,30,90
"left",1227.41,1215.73,"s06","p004",6,5,8,118,159,17,10,30,90
"left",1239.04,1232.91,"s06","p004",1,1,9,119,160,18,10,30,90
"left",1264.53,1261.54,"s06","p004",6,2,10,125,162,19,10,30,90
"right",1270.33,1270.14,"s06","p004",2,0,1,125,164,19,11,90,30
"left",1281.93,1281.03,"s06","p004",2,2,1,127,166,20,11,30,90
"left",1332.3,1331.43,"s06","p004",10,9,2,137,175,21,11,30,90
"right",1337.11,1335.83,"s06","p004",1,0,1,137,176,21,12,90,30
"left",1340.96,1339.8,"s06","p004",1,0,1,138,176,22,12,30,90
"right",1368.37,1366.61,"s06","p004",4,4,1,142,180,22,13,90,30
"left",1382.1,1377.46,"s06","p004",2,5,1,144,185,23,13,30,90
"right",1388.39,1381.87,"s06","p004",1,1,1,145,186,23,14,90,30
"left",1424.39,1423.6,"s06","p004",9,8,1,154,194,24,14,30,90
"left",1452.07,1449.89,"s06","p004",6,4,2,160,198,25,14,30,90
"left",1459.2,1456.57,"s06","p004",1,2,3,161,200,26,14,30,90
"left",1471.15,1468.7,"s06","p004",2,2,4,163,202,27,14,30,90
"right",1479.15,1469.89,"s06","p004",1,1,1,164,203,27,15,90,30
"right",1486.89,1486.65,"s06","p004",1,2,2,166,204,27,16,90,30
"left",1496.49,1483.65,"s06","p004",1,2,1,167,206,28,16,30,90
"left",1506.91,1503.99,"s06","p004",3,2,2,170,208,29,16,30,90
"left",1567.94,1561.41,"s06","p004",14,16,3,184,224,30,16,30,90
"left",1596.72,1595.44,"s06","p004",8,6,4,192,230,31,16,30,90
"right",1664.24,1662.39,"s06","p004",13,14,1,206,243,31,17,90,30
"left",1673.83,1672.22,"s06","p004",2,1,1,208,244,32,17,30,90
"left",1685.28,1684.33,"s06","p004",2,2,2,210,246,33,17,30,90
"left",1836.06,1831.78,"s06","p004",23,31,3,233,277,34,17,30,90
"right",1841.3,1837.74,"s06","p004",1,1,1,234,278,34,18,90,30
"left",1885.1,1882.56,"s06","p004",9,10,1,243,288,35,18,30,90
"right",1889.35,1884.8,"s06","p004",1,0,1,243,289,35,19,90,30
"left",1905.86,1904.6,"s06","p004",4,3,1,247,292,36,19,30,90
"left",2004.07,2001.36,"s06","p004",24,28,2,271,320,37,19,30,90
"left",2023.63,2022.57,"s06","p004",5,3,3,276,323,38,19,30,90
"left",2028.16,2028.13,"s06","p004",1,0,4,277,323,39,19,30,90
"left",2038.67,2037.66,"s06","p004",1,1,5,278,324,40,19,30,90
"left",2065.51,2062.17,"s06","p004",7,6,6,285,330,41,19,30,90
"left",2080.14,2080.01,"s06","p004",6,3,7,291,333,42,19,30,90
"left",2125.74,2120.64,"s06","p004",18,9,8,309,342,43,19,30,90
"left",2144.57,2143.24,"s06","p004",7,4,9,316,346,44,19,30,90
"left",2156.28,2154.07,"s06","p004",5,3,10,321,349,45,19,30,90
"left",2178.8,2178.78,"s06","p004",10,6,11,331,355,46,19,30,90
"right",2189.69,2188.85,"s06","p004",2,3,1,334,357,46,20,90,30
"right",2210.13,2206.19,"s06","p004",5,9,2,343,362,46,21,90,30
"left",2227.46,2227.3,"s06","p004",5,3,1,348,365,47,21,30,90
"left",2237.98,2236.96,"s06","p004",2,2,2,350,367,48,21,30,90
"right",2243.86,2241.63,"s06","p004",1,1,1,351,368,48,22,90,30
"right",2260.7,2255.36,"s06","p004",2,5,2,356,370,48,23,90,30
"left",2287.42,2286.48,"s06","p004",8,7,1,364,377,49,23,30,90
"left",2308.48,2306.92,"s06","p004",7,5,2,371,382,50,23,30,90
"left",2316.2,2315.98,"s06","p004",3,2,3,374,384,51,23,30,90
"left",2329.82,2326.7,"s06","p004",5,4,4,379,388,52,23,30,90
"left",2408.89,2407.32,"s06","p004",31,17,5,410,405,53,23,30,90
"left",2477.36,2476.39,"s06","p004",20,15,6,430,420,54,23,30,90
"left",2491.1,2490.86,"s06","p004",3,4,7,433,424,55,23,30,90
"right",2498.41,2498.2,"s06","p004",2,1,1,434,426,55,24,90,30
"left",2515.16,2513.6,"s06","p004",3,6,1,437,432,56,24,30,90
"right",2555.4,2552.91,"s06","p004",11,9,1,446,443,56,25,90,30
"left",2605.75,2597.66,"s06","p004",11,8,1,457,451,57,25,30,90
"left",2632.08,2628.25,"s06","p004",7,6,2,464,457,58,25,30,90
"left",2638.55,2636.58,"s06","p004",1,1,3,465,458,59,25,30,90
"right",2709.79,2706.9,"s06","p004",16,12,1,477,474,59,26,90,30
"left",2718.34,2716.05,"s06","p004",3,2,1,480,476,60,26,30,90
"left",2770.59,2765.84,"s06","p004",11,12,2,491,488,61,26,30,90
"left",2784.97,2782.09,"s06","p004",2,2,3,493,490,62,26,30,90
"left",2795.59,2792.47,"s06","p004",3,1,4,496,491,63,26,30,90
"left",2813.94,2811.09,"s06","p004",6,5,5,502,496,64,26,30,90
"right",2828.98,2827.29,"s06","p004",6,2,1,504,502,64,27,90,30
"left",2850.96,2849.44,"s06","p004",8,6,1,512,508,65,27,30,90
"right",2860.45,2857.48,"s06","p004",2,1,1,513,510,65,28,90,30
"right",2884.85,2882.95,"s06","p004",9,10,2,523,519,65,29,90,30
"left",2898.09,2894.46,"s06","p004",3,4,1,526,523,66,29,30,90
"left",2930.18,2929.59,"s06","p004",12,14,2,538,537,67,29,30,90
"right",2953.59,2951.35,"s06","p004",7,8,1,546,544,67,30,90,30
"left",2996.78,2987.68,"s06","p004",11,15,1,557,559,68,30,30,90
"left",3029.69,3026.28,"s06","p004",9,13,2,566,572,69,30,30,90
"left",3049.85,3049.19,"s06","p004",5,7,3,571,579,70,30,30,90
"left",3090.11,3087.35,"s06","p004",9,15,4,580,594,71,30,30,90
"left",3102.75,3098.61,"s06","p004",2,3,5,582,597,72,30,30,90
"right",3133.85,3131.09,"s06","p004",12,8,1,590,609,72,31,90,30
"left",3164.49,3160.25,"s06","p004",9,9,1,599,618,73,31,30,90
"left",3209.05,3208.99,"s06","p004",9,11,2,608,629,74,31,30,90
"left",3235.95,3235.55,"s06","p004",6,9,3,614,638,75,31,30,90
"left",3294.43,3292.45,"s06","p004",18,18,4,632,656,76,31,30,90
"right",3307.28,3305.35,"s06","p004",3,3,1,635,659,76,32,90,30
"left",3357.89,3348.93,"s06","p004",12,14,1,647,673,77,32,30,90
"left",3366.09,3362.39,"s06","p004",1,3,2,648,676,78,32,30,90
"left",3401.82,3400.59,"s06","p004",8,11,3,656,687,79,32,30,90
"left",3428.31,3427.32,"s06","p004",8,7,4,664,694,80,32,30,90
"left",3495.87,3490.81,"s06","p004",16,15,5,680,709,81,32,30,90
"right",3555.91,3551.78,"s06","p004",15,13,1,693,724,81,33,90,30
"left",3583.42,3580.37,"s06","p004",7,4,1,700,728,82,33,30,90
"right",182.19,74.99,"s07","p004",1,0,1,0,1,0,1,90,30
"right",201.68,190.69,"s07","p004",7,0,2,0,8,0,2,90,30
"left",213.05,54.99,"s07","p004",1,4,1,1,12,1,2,30,90
"left",221.48,219.55,"s07","p004",4,0,2,5,12,2,2,30,90
"right",249.63,247.18,"s07","p004",6,11,1,16,18,2,3,90,30
"left",286.47,279.98,"s07","p004",12,11,1,28,29,3,3,30,90
"left",329.52,326.97,"s07","p004",13,16,2,41,45,4,3,30,90
"left",411.35,410.02,"s07","p004",22,32,3,63,77,5,3,30,90
"left",421.32,418.85,"s07","p004",2,2,4,65,79,6,3,30,90
"left",441.8,438.82,"s07","p004",4,10,5,69,89,7,3,30,90
"right",483.31,481.13,"s07","p004",15,13,1,82,104,7,4,90,30
"left",540.05,537.3,"s07","p004",9,26,1,91,130,8,4,30,90
"left",555.27,554.55,"s07","p004",4,3,2,95,133,9,4,30,90
"right",583.42,582.81,"s07","p004",9,4,1,99,142,9,5,90,30
"left",647.24,634.77,"s07","p004",9,21,1,108,163,10,5,30,90
"right",686.14,685.92,"s07","p004",15,7,1,115,178,10,6,90,30
"left",690.25,677.74,"s07","p004",1,0,1,116,178,11,6,30,90
"left",758.92,750.75,"s07","p004",13,24,2,129,202,12,6,30,90
"right",771.69,771.64,"s07","p004",4,2,1,131,206,12,7,90,30
"left",792.69,785.42,"s07","p004",4,8,1,135,214,13,7,30,90
"left",810.27,810.19,"s07","p004",4,7,2,139,221,14,7,30,90
"left",817.78,817.77,"s07","p004",1,2,3,140,223,15,7,30,90
"right",826.33,825.19,"s07","p004",3,3,1,143,226,15,8,90,30
"left",882.04,873.28,"s07","p004",14,19,1,157,245,16,8,30,90
"left",905.38,888.54,"s07","p004",1,7,2,158,252,17,8,30,90
"left",936.19,933.88,"s07","p004",6,14,3,164,266,18,8,30,90
"right",992.44,990.83,"s07","p004",22,14,1,178,288,18,9,90,30
"left",1015.63,1013.69,"s07","p004",5,8,1,183,296,19,9,30,90
"right",1031.67,1030.94,"s07","p004",7,2,1,185,303,19,10,90,30
"left",1038.11,1032.13,"s07","p004",1,2,1,186,305,20,10,30,90
"right",1057.6,1054.17,"s07","p004",6,3,1,189,311,20,11,90,30
"left",1095.86,1089.61,"s07","p004",5,15,1,194,326,21,11,30,90
"left",1158.24,1154.36,"s07","p004",15,27,2,209,353,22,11,30,90
"left",1180.33,1176.74,"s07","p004",6,8,3,215,361,23,11,30,90
"left",1196.54,1194.83,"s07","p004",2,6,4,217,367,24,11,30,90
"right",1203.3,1201.1,"s07","p004",1,0,1,217,368,24,12,90,30
"left",1208.8,1203.04,"s07","p004",1,1,1,218,369,25,12,30,90
"left",1223.78,1223.3,"s07","p004",6,7,2,224,376,26,12,30,90
"left",1249.21,1248.28,"s07","p004",7,11,3,231,387,27,12,30,90
"left",1314.17,1312.71,"s07","p004",21,25,4,252,412,28,12,30,90
"right",1320.15,1314.8,"s07","p004",1,2,1,254,413,28,13,90,30
"left",1332.01,1327.67,"s07","p004",3,3,1,257,416,29,13,30,90
"left",1337.95,1336.51,"s07","p004",1,2,2,258,418,30,13,30,90
"right",1406.97,1406.65,"s07","p004",13,20,1,278,431,30,14,90,30
"left",1412.1,1410.45,"s07","p004",1,1,1,279,432,31,14,30,90
"left",1422.89,1420.6,"s07","p004",4,4,2,283,436,32,14,30,90
"left",1429.51,1428.39,"s07","p004",2,1,3,285,437,33,14,30,90
"left",1459.05,1458.01,"s07","p004",9,12,4,294,449,34,14,30,90
"left",1494.69,1492.55,"s07","p004",7,13,5,301,462,35,14,30,90
"left",1533.57,1531.19,"s07","p004",12,12,6,313,474,36,14,30,90
"left",1607.19,1607.07,"s07","p004",23,28,7,336,502,37,14,30,90
"left",1613.98,1613.69,"s07","p004",2,1,8,338,503,38,14,30,90
"left",1649.9,1648.48,"s07","p004",10,9,9,348,512,39,14,30,90
"left",1694.29,1690.4,"s07","p004",11,10,10,359,522,40,14,30,90
"left",1703.77,1700.79,"s07","p004",3,2,11,362,524,41,14,30,90
"left",1717.59,1715.27,"s07","p004",4,4,12,366,528,42,14,30,90
"left",1726.33,1723.09,"s07","p004",1,1,13,367,529,43,14,30,90
"left",1737.63,1734.83,"s07","p004",3,2,14,370,531,44,14,30,90
"right",1743.05,1741.47,"s07","p004",1,1,1,371,532,44,15,90,30
"right",1755.26,1751.55,"s07","p004",4,5,2,376,536,44,16,90,30
"left",1761.48,1760.13,"s07","p004",2,1,1,378,537,45,16,30,90
"right",1798.93,1798.76,"s07","p004",15,11,1,389,552,45,17,90,30
"right",1807.08,1805.43,"s07","p004",3,3,2,392,555,45,18,90,30
"left",1824.92,1822.98,"s07","p004",5,9,1,397,564,46,18,30,90
"right",1830.64,1830.58,"s07","p004",1,2,1,399,565,46,19,90,30
"right",1834.55,1834.14,"s07","p004",1,0,2,399,566,46,20,90,30
"left",1838.75,1838.42,"s07","p004",1,0,1,400,566,47,20,30,90
"left",1910.27,1908.25,"s07","p004",25,32,2,425,598,48,20,30,90
