"lever","time","scheduled_since","session","bird","cost_local","cost_alter","streak_length","cum_resp_left","cum_resp_right","cum_reinf_left","cum_reinf_right","local_VI","alter_VI"
"right",482.11,481.26,"s147","p138",6,15,1,143,32,7,5,63,35
"left",544.42,533.35,"s147","p138",19,3,1,162,35,8,5,35,63
"left",586.37,581.92,"s147","p138",12,1,2,174,36,9,5,35,63
"right",623.06,620.61,"s147","p138",3,16,1,190,39,9,6,63,35
"left",682.23,679.87,"s147","p138",15,7,1,205,46,10,6,35,63
"left",760.17,756.73,"s147","p138",28,7,2,233,53,11,6,35,63
"left",856.62,853.67,"s147","p138",39,4,3,272,57,12,6,35,63
"right",877.79,875.56,"s147","p138",1,11,1,283,58,12,7,63,35
"left",945.49,943.12,"s147","p138",23,0,1,306,58,13,7,35,63
"left",963.05,961.99,"s147","p138",7,0,2,313,58,14,7,35,63
"left",989.34,987.55,"s147","p138",15,0,3,328,58,15,7,35,63
"right",1001.66,885.29,"s147","p138",1,2,1,330,59,15,8,63,35
"left",1040.79,1038.84,"s147","p138",16,3,1,346,62,16,8,35,63
"left",1056.13,1054.29,"s147","p138",8,0,2,354,62,17,8,35,63
"left",1107.58,1106.63,"s147","p138",28,0,3,382,62,18,8,35,63
"left",1122.09,1119.08,"s147","p138",8,0,4,390,62,19,8,35,63
"right",1129.09,1069.16,"s147","p138",1,4,1,394,63,19,9,63,35
"left",1201.8,1201.59,"s147","p138",32,4,1,426,67,20,9,35,63
"right",1220.6,1207.59,"s147","p138",1,10,1,436,68,20,10,63,35
"left",1234.01,1233.3,"s147","p138",5,1,1,441,69,21,10,35,63
"left",1265.38,1261.51,"s147","p138",9,1,2,450,70,22,10,35,63
"right",1273.18,1243.1,"s147","p138",1,2,1,452,71,22,11,63,35
"left",1319.19,1318.88,"s147","p138",14,3,1,466,74,23,11,35,63
"left",1424.73,1423.69,"s147","p138",45,6,2,511,80,24,11,35,63
"left",1460.41,1456.23,"s147","p138",14,4,3,525,84,25,11,35,63
"left",1489.96,1486.91,"s147","p138",9,1,4,534,85,26,11,35,63
"left",1498.77,1497.46,"s147","p138",2,0,5,536,85,27,11,35,63
"left",1510.84,1510.27,"s147","p138",7,1,6,543,86,28,11,35,63
"left",1543.08,1541.34,"s147","p138",13,0,7,556,86,29,11,35,63
"right",1560.73,1536.68,"s147","p138",1,6,1,562,87,29,12,63,35
"right",1633.71,1622.23,"s147","p138",2,28,2,590,89,29,13,63,35
"left",1658.19,1654.58,"s147","p138",8,0,1,598,89,30,13,35,63
"right",1694.93,1683.21,"s147","p138",3,11,1,609,92,30,14,63,35
"left",1832.97,1830.69,"s147","p138",44,23,1,653,115,31,14,35,63
"left",1870.19,1868.47,"s147","p138",13,3,2,666,118,32,14,35,63
"left",1879.68,1877.69,"s147","p138",3,0,3,669,118,33,14,35,63
"right",1887.25,1884.43,"s147","p138",1,2,1,671,119,33,15,63,35
"right",1903.74,1894.75,"s147","p138",1,4,2,675,120,33,16,63,35
"left",1948.02,1943.18,"s147","p138",15,3,1,690,123,34,16,35,63
"left",1977.86,1963.52,"s147","p138",3,1,2,693,124,35,16,35,63
"left",1996.39,1993.36,"s147","p138",6,1,3,699,125,36,16,35,63
"right",2012.49,1987.24,"s147","p138",1,4,1,703,126,36,17,63,35
"left",2055.04,2047.89,"s147","p138",14,5,1,717,131,37,17,35,63
"left",2074.6,2069.54,"s147","p138",8,3,2,725,134,38,17,35,63
"right",2117.57,2086.99,"s147","p138",1,15,1,740,135,38,18,63,35
"left",2122.02,2118.1,"s147","p138",1,0,1,741,135,39,18,35,63
"left",2179.64,2178.52,"s147","p138",17,5,2,758,140,40,18,35,63
"left",2214.16,2211.14,"s147","p138",13,2,3,771,142,41,18,35,63
"left",2243.24,2241.66,"s147","p138",10,0,4,781,142,42,18,35,63
"left",2293,2291.74,"s147","p138",19,2,5,800,144,43,18,35,63
"right",2391.7,2389.07,"s147","p138",9,39,1,839,153,43,19,24,360
"left",2448.22,2446.5,"s147","p138",24,8,1,863,161,44,19,360,24
"right",2489.33,2482.2,"s147","p138",4,17,1,880,165,44,20,24,360
"right",2512.63,2506.83,"s147","p138",1,8,2,888,166,44,21,24,360
"left",2516.72,2510.72,"s147","p138",1,1,1,889,167,45,21,360,24
"right",2526.54,2523.13,"s147","p138",1,2,1,891,168,45,22,24,360
"right",2542.37,2541.04,"s147","p138",1,4,2,895,169,45,23,24,360
"right",2595.15,2587.87,"s147","p138",3,17,3,912,172,45,24,24,360
"right",2668.48,2662.65,"s147","p138",8,19,4,931,180,45,25,24,360
"right",2708.31,2691.98,"s147","p138",4,9,5,940,184,45,26,24,360
"right",2714.77,2712.81,"s147","p138",1,2,6,942,185,45,27,24,360
"right",2734.11,2730.27,"s147","p138",1,5,7,947,186,45,28,24,360
"right",2868.58,2864.61,"s147","p138",21,41,8,988,207,45,29,24,360
"right",2884.3,2879.08,"s147","p138",1,2,9,990,208,45,30,24,360
"right",2927.28,2915.8,"s147","p138",4,8,10,998,212,45,31,24,360
"right",2951.78,2944.78,"s147","p138",6,6,11,1004,218,45,32,24,360
"right",2997.32,2996.28,"s147","p138",4,11,12,1015,222,45,33,24,360
"left",3025.34,3021.22,"s147","p138",8,0,1,1023,222,46,33,360,24
"right",3034.18,3002.82,"s147","p138",1,0,1,1023,223,46,34,24,360
"left",3038.01,3029.84,"s147","p138",1,0,1,1024,223,47,34,360,24
"right",3086.66,3073.68,"s147","p138",3,13,1,1037,226,47,35,24,360
"right",3092.66,3091.16,"s147","p138",2,1,2,1038,228,47,36,24,360
"right",3106.46,3098.16,"s147","p138",1,1,3,1039,229,47,37,24,360
"right",3139.32,3114.96,"s147","p138",1,5,4,1044,230,47,38,24,360
"right",3184.72,3177.82,"s147","p138",7,12,5,1056,237,47,39,24,360
"right",3228.39,3228.22,"s147","p138",6,8,6,1064,243,47,40,24,360
"right",3251.58,3248.89,"s147","p138",5,5,7,1069,248,47,41,24,360
"right",3276.56,3272.08,"s147","p138",6,5,8,1074,254,47,42,24,360
"right",3307.17,3303.06,"s147","p138",6,3,9,1077,260,47,43,24,360
"right",3324.66,3319.67,"s147","p138",2,3,10,1080,262,47,44,24,360
"right",3359.44,3356.16,"s147","p138",2,6,11,1086,264,47,45,24,360
"right",3367.27,3362.94,"s147","p138",2,0,12,1086,266,47,46,24,360
"right",3376.01,3372.77,"s147","p138",1,1,13,1087,267,47,47,24,360
"right",3417.28,3415.51,"s147","p138",12,4,14,1091,279,47,48,24,360
"right",3428.29,3427.78,"s147","p138",2,1,15,1092,281,47,49,24,360
"right",3492.94,3490.79,"s147","p138",17,14,16,1106,298,47,50,24,360
"right",3501.05,3499.44,"s147","p138",2,0,17,1106,300,47,51,24,360
"right",3511.72,3508.55,"s147","p138",1,1,18,1107,301,47,52,24,360
"right",3544.95,3543.22,"s147","p138",14,4,19,1111,315,47,53,24,360
"right",3553.05,3551.45,"s147","p138",2,1,20,1112,317,47,54,24,360
"right",3581.85,3579.55,"s147","p138",10,3,21,1115,327,47,55,24,360
"right",77.63,6.99,"s148","p138",1,10,1,10,1,0,1,24,360
"right",139.27,98.13,"s148","p138",1,4,2,14,2,0,2,24,360
"right",161.62,159.77,"s148","p138",7,0,3,14,9,0,3,24,360
"left",175.57,141.99,"s148","p138",1,3,1,15,12,1,3,360,24
"right",219.64,209.12,"s148","p138",5,10,1,25,17,1,4,24,360
"right",228.12,227.14,"s148","p138",1,0,2,25,18,1,5,24,360
"right",253.12,236.62,"s148","p138",1,2,3,27,19,1,6,24,360
"right",266.12,263.62,"s148","p138",1,3,4,30,20,1,7,24,360
"right",286.46,270.62,"s148","p138",1,4,5,34,21,1,8,24,360
"right",295.58,292.96,"s148","p138",1,1,6,35,22,1,9,24,360
"right",332.18,329.08,"s148","p138",7,4,7,39,29,1,10,24,360
"right",340.82,340.68,"s148","p138",3,1,8,40,32,1,11,24,360
"right",383.79,378.32,"s148","p138",7,5,9,45,39,1,12,24,360
"left",400.44,389.07,"s148","p138",1,2,1,46,41,2,12,360,24
"right",442.34,427.29,"s148","p138",8,6,1,52,49,2,13,24,360
"right",465.37,457.84,"s148","p138",3,8,2,60,52,2,14,24,360
"right",496.92,495.87,"s148","p138",6,5,3,65,58,2,15,24,360
"right",553.72,550.42,"s148","p138",17,8,4,73,75,2,16,24,360
"right",580.23,576.22,"s148","p138",6,2,5,75,81,2,17,24,360
"right",606.7,604.73,"s148","p138",9,2,6,77,90,2,18,24,360
"right",617.5,610.2,"s148","p138",1,2,7,79,91,2,19,24,360
"right",639.01,634,"s148","p138",2,3,8,82,93,2,20,24,360
"right",708.45,703.51,"s148","p138",15,7,9,89,108,2,21,24,360
"right",727.72,725.95,"s148","p138",4,1,10,90,112,2,22,24,360
"left",802.45,797.94,"s148","p138",7,9,1,97,121,3,22,360,24
"right",839.67,837.22,"s148","p138",5,7,1,104,126,3,23,24,360
"right",858.58,856.17,"s148","p138",3,2,2,106,129,3,24,24,360
"right",873.58,873.08,"s148","p138",1,2,3,108,130,3,25,24,360
"right",898.86,897.08,"s148","p138",7,6,4,114,137,3,26,24,360
"right",912.8,911.36,"s148","p138",3,3,5,117,140,3,27,24,360
"right",969.55,967.3,"s148","p138",15,11,6,128,155,3,28,24,360
"right",988.33,986.05,"s148","p138",3,2,7,130,158,3,29,24,360
"left",993.22,989.95,"s148","p138",1,0,1,131,158,4,29,360,24
"right",1002.85,1002.83,"s148","p138",1,2,1,133,159,4,30,24,360
"right",1031.46,1030.35,"s148","p138",6,5,2,138,165,4,31,24,360
"right",1073.02,1069.96,"s148","p138",14,10,3,148,179,4,32,24,360
"right",1081.11,1078.52,"s148","p138",1,0,4,148,180,4,33,24,360
"left",1085.2,1076.72,"s148","p138",1,0,1,149,180,5,33,360,24
"right",1111.81,1102.61,"s148","p138",4,7,1,156,184,5,34,24,360
"right",1167.76,1166.31,"s148","p138",20,8,2,164,204,5,35,24,360
"right",1179.3,1179.26,"s148","p138",1,3,3,167,205,5,36,24,360
"right",1215.25,1210.8,"s148","p138",7,8,4,175,212,5,37,24,360
"left",1260.17,1251.7,"s148","p138",9,14,1,184,226,6,37,360,24
"right",1271.62,1267.75,"s148","p138",2,3,1,187,228,6,38,24,360
"right",1279.14,1276.12,"s148","p138",1,2,2,189,229,6,39,24,360
"right",1346.35,1340.64,"s148","p138",10,20,3,209,239,6,40,24,360
"right",1371.91,1362.85,"s148","p138",3,6,4,215,242,6,41,24,360
"right",1386.05,1383.41,"s148","p138",3,3,5,218,245,6,42,24,360
"right",1393.37,1389.55,"s148","p138",1,1,6,219,246,6,43,24,360
"left",1410.24,1409.67,"s148","p138",3,2,1,222,248,7,43,360,24
"right",1424.98,1416.87,"s148","p138",1,3,1,225,249,7,44,24,360
"right",1444.36,1438.48,"s148","p138",2,5,2,230,251,7,45,24,360
"right",1460.86,1456.86,"s148","p138",3,3,3,233,254,7,46,24,360
"left",1503.96,1492.74,"s148","p138",5,14,1,238,268,8,46,360,24
"right",1521.35,1512.36,"s148","p138",1,2,1,240,269,8,47,24,360
"right",1563.21,1559.85,"s148","p138",7,8,2,248,276,8,48,24,360
"right",1575.61,1570.71,"s148","p138",1,2,3,250,277,8,49,24,360
"right",1587.7,1587.11,"s148","p138",2,3,4,253,279,8,50,24,360
"right",1639.04,1637.2,"s148","p138",15,8,5,261,294,8,51,24,360
"left",1662.59,1656.46,"s148","p138",4,5,1,265,299,9,51,360,24
"right",1694.85,1694.54,"s148","p138",8,11,1,276,307,9,52,24,360
"right",1722.93,1717.35,"s148","p138",6,7,2,283,313,9,53,24,360
"right",1737.42,1733.43,"s148","p138",3,3,3,286,316,9,54,24,360
"right",1801,1800.92,"s148","p138",11,9,4,295,327,9,55,24,360
"right",1826.12,1822.5,"s148","p138",3,4,5,299,330,9,56,24,360
"right",1847.09,1842.62,"s148","p138",2,4,6,303,332,9,57,24,360
"right",1877.47,1873.59,"s148","p138",5,6,7,309,337,9,58,24,360
"right",1894.04,1888.97,"s148","p138",2,2,8,311,339,9,59,24,360
"right",1902.06,1900.54,"s148","p138",1,1,9,312,340,9,60,24,360
"right",1934.34,1928.56,"s148","p138",4,5,10,317,344,9,61,24,360
"right",1975.26,1974.84,"s148","p138",8,7,11,324,352,9,62,24,360
"left",1995.1,1992.09,"s148","p138",4,5,1,328,357,10,62,360,24
"right",2001.47,1993.76,"s148","p138",1,0,1,328,358,10,63,24,360
"right",2023.15,2012.97,"s148","p138",2,7,2,335,360,10,64,24,360
"right",2042.03,2035.65,"s148","p138",3,3,3,338,363,10,65,24,360
"right",2063.37,2062.53,"s148","p138",2,2,4,340,365,10,66,24,360
"right",2104.28,2103.87,"s148","p138",13,8,5,348,378,10,67,24,360
"right",2138.31,2134.78,"s148","p138",6,7,6,355,384,10,68,90,30
"right",2150.67,2144.81,"s148","p138",1,3,7,358,385,10,69,90,30
"right",2169.66,2168.17,"s148","p138",4,4,8,362,389,10,70,90,30
"right",2188.24,2185.16,"s148","p138",2,4,9,366,391,10,71,90,30
"right",2237.1,2232.74,"s148","p138",9,12,10,378,400,10,72,90,30
"left",2297.17,2292.6,"s148","p138",17,18,1,395,418,11,72,30,90
"left",2302.03,2300.67,"s148","p138",1,0,2,396,418,12,72,30,90
"right",2314.13,2306.6,"s148","p138",1,5,1,401,419,12,73,90,30
"right",2327.54,2325.63,"s148","p138",2,1,2,402,421,12,74,90,30
"left",2337.04,2332.53,"s148","p138",1,0,1,403,421,13,74,30,90
"right",2378.97,2368.04,"s148","p138",10,13,1,416,431,13,75,90,30
"left",2392.53,2387.54,"s148","p138",2,3,1,418,434,14,75,30,90
"left",2418.27,2418.03,"s148","p138",5,4,2,423,438,15,75,30,90
"left",2457.96,2454.77,"s148","p138",12,4,3,435,442,16,75,30,90
"left",2520.87,2520.46,"s148","p138",18,1,4,453,443,17,75,30,90
"left",2537.93,2537.37,"s148","p138",7,0,5,460,443,18,75,30,90
"right",2553.65,2548.47,"s148","p138",1,3,1,463,444,18,76,90,30
"left",2561.96,2561.43,"s148","p138",2,0,1,465,444,19,76,30,90
"left",2584.33,2581.46,"s148","p138",5,0,2,470,444,20,76,30,90
"right",2619.05,2610.15,"s148","p138",2,15,1,485,446,20,77,90,30
"left",2623.15,2618.83,"s148","p138",1,0,1,486,446,21,77,30,90
"right",2663.97,2640.55,"s148","p138",1,8,1,494,447,21,78,90,30
"left",2693.09,2691.65,"s148","p138",6,5,1,500,452,22,78,30,90
"left",2758.79,2756.59,"s148","p138",25,10,2,525,462,23,78,30,90
"right",2782.32,2780.47,"s148","p138",3,6,1,531,465,23,79,90,30
"left",2804.4,2802.29,"s148","p138",6,1,1,537,466,24,79,30,90
"left",2811.8,2810.9,"s148","p138",5,0,2,542,466,25,79,30,90
"left",2823.86,2820.3,"s148","p138",4,1,3,546,467,26,79,30,90
"right",2853.46,2839.82,"s148","p138",2,9,1,555,469,26,80,90,30
"left",2878.35,2875.36,"s148","p138",6,1,1,561,470,27,80,30,90
"left",2944.13,2940.85,"s148","p138",23,12,2,584,482,28,80,30,90
"left",3008.4,3005.63,"s148","p138",16,6,3,600,488,29,80,30,90
"left",3020.65,3018.9,"s148","p138",2,0,4,602,488,30,80,30,90
"left",3029.27,3029.15,"s148","p138",3,1,5,605,489,31,80,30,90
"right",3037.73,3036.96,"s148","p138",1,2,1,607,490,31,81,90,30
"left",3041.55,3035.77,"s148","p138",1,0,1,608,490,32,81,30,90
"right",3068.26,3061.23,"s148","p138",1,7,1,615,491,32,82,90,30
"left",3076.95,3066.05,"s148","p138",1,1,1,616,492,33,82,30,90
"left",3084.28,3083.45,"s148","p138",3,0,2,619,492,34,82,30,90
"right",3119.45,3112.76,"s148","p138",2,9,1,628,494,34,83,90,30
"left",3123.06,3122.78,"s148","p138",1,0,1,629,494,35,83,30,90
"right",3148.27,3147.95,"s148","p138",3,4,1,633,497,35,84,90,30
"right",3195.47,3190.77,"s148","p138",4,7,2,640,501,35,85,90,30
"left",3225.4,3220.56,"s148","p138",6,4,1,646,505,36,85,30,90
"left",3242.18,3239.9,"s148","p138",9,3,2,655,508,37,85,30,90
"right",3272.15,3270.97,"s148","p138",5,11,1,666,513,37,86,90,30
"left",3276.12,3271.68,"s148","p138",1,0,1,667,513,38,86,30,90
"left",3418.43,3417.62,"s148","p138",45,23,2,712,536,39,86,30,90
"left",3437.46,3436.93,"s148","p138",8,1,3,720,537,40,86,30,90
"left",3459.01,3454.96,"s148","p138",4,1,4,724,538,41,86,30,90
"right",3515.42,3514.65,"s148","p138",4,13,1,737,542,41,87,90,30
"right",3531.52,3529.92,"s148","p138",2,5,2,742,544,41,88,90,30
"left",3540.98,3537.51,"s148","p138",2,0,1,744,544,42,88,30,90
"left",3555.58,3550.48,"s148","p138",2,0,2,746,544,43,88,30,90
"left",3563.98,3561.08,"s148","p138",2,0,3,748,544,44,88,30,90
"left",3574.04,3569.48,"s148","p138",5,0,4,753,544,45,88,30,90
"left",3581.59,3579.54,"s148","p138",4,0,5,757,544,46,88,30,90
"left",43.43,12.99,"s149","p138",2,0,1,2,0,1,0,30,90
"left",59.17,58.93,"s149","p138",2,1,2,4,1,2,0,30,90
"left",73.7,67.67,"s149","p138",3,1,3,7,2,3,0,30,90
"left",92.77,86.2,"s149","p138",3,1,4,10,3,4,0,30,90
"left",100.3,100.27,"s149","p138",1,0,5,11,3,5,0,30,90
"left",156.32,154.8,"s149","p138",13,2,6,24,5,6,0,30,90
"left",178.68,176.82,"s149","p138",3,3,7,27,8,7,0,30,90
"left",238.19,234.18,"s149","p138",15,5,8,42,13,8,0,30,90
"left",258.82,253.69,"s149","p138",3,0,9,45,13,9,0,30,90
"left",279.92,277.32,"s149","p138",5,2,10,50,15,10,0,30,90
"right",343.58,335.99,"s149","p138",9,14,1,64,24,10,1,90,30
"left",381.24,377.42,"s149","p138",8,9,1,72,33,11,1,30,90
"left",395.66,392.74,"s149","p138",2,1,2,74,34,12,1,30,90
"left",421.7,419.16,"s149","p138",6,1,3,80,35,13,1,30,90
"left",448.95,446.2,"s149","p138",8,2,4,88,37,14,1,30,90
"right",463,451.08,"s149","p138",1,3,1,91,38,14,2,90,30
"left",466.91,459.45,"s149","p138",1,1,1,92,39,15,2,30,90
"right",506.68,503.5,"s149","p138",5,10,1,102,44,15,3,90,30
"left",531.87,530.41,"s149","p138",6,9,1,108,53,16,3,30,90
"right",543.57,536.18,"s149","p138",1,2,1,110,54,16,4,90,30
"left",554.68,552.37,"s149","p138",2,2,1,112,56,17,4,30,90
"left",569.26,568.18,"s149","p138",3,0,2,115,56,18,4,30,90
"right",580.39,559.07,"s149","p138",1,1,1,116,57,18,5,90,30
"left",591.58,585.76,"s149","p138",2,1,1,118,58,19,5,30,90
"left",610.56,610.08,"s149","p138",3,6,2,121,64,20,5,30,90
"right",626.95,624.89,"s149","p138",3,4,1,125,67,20,6,90,30
"left",645.13,643.06,"s149","p138",4,3,1,129,70,21,6,30,90
"left",657.7,655.63,"s149","p138",5,1,2,134,71,22,6,30,90
"right",666.06,661.45,"s149","p138",1,3,1,137,72,22,7,90,30
"left",670.36,669.2,"s149","p138",1,2,1,138,74,23,7,30,90
"left",690.38,686.86,"s149","p138",4,3,2,142,77,24,7,30,90
"left",698.65,694.88,"s149","p138",2,2,3,144,79,25,7,30,90
"right",708.72,702.56,"s149","p138",1,1,1,145,80,25,8,90,30
"left",712.75,708.15,"s149","p138",1,1,1,146,81,26,8,30,90
"left",730.25,728.25,"s149","p138",6,4,2,152,85,27,8,30,90
"left",792.48,790.75,"s149","p138",19,15,3,171,100,28,8,30,90
"left",827.09,821.98,"s149","p138",7,7,4,178,107,29,8,30,90
"right",844.34,827.22,"s149","p138",1,5,1,183,108,29,9,90,30
"right",920.2,917.84,"s149","p138",10,28,2,211,118,29,10,90,30
"left",929.62,929.59,"s149","p138",3,1,1,214,119,30,10,30,90
"left",939.64,933.12,"s149","p138",1,0,2,215,119,31,10,30,90
"right",951.72,948.7,"s149","p138",2,2,1,217,121,31,11,90,30
"left",996.92,993.14,"s149","p138",13,7,1,230,128,32,11,30,90
"right",1014.04,1013.22,"s149","p138",1,5,1,235,129,32,12,90,30
"left",1017.95,1017.42,"s149","p138",1,0,1,236,129,33,12,30,90
"left",1037.95,1035.45,"s149","p138",5,2,2,241,131,34,12,30,90
"left",1162.2,1160.45,"s149","p138",29,29,3,270,160,35,12,30,90
"left",1173.98,1170.7,"s149","p138",3,0,4,273,160,36,12,30,90
"right",1192.45,1189.54,"s149","p138",4,3,1,276,164,36,13,90,30
"left",1196.6,1189.48,"s149","p138",1,0,1,277,164,37,13,30,90
"right",1224.56,1222.95,"s149","p138",7,7,1,284,171,37,14,90,30
"left",1228.43,1224.1,"s149","p138",1,0,1,285,171,38,14,30,90
"right",1249.54,1248.06,"s149","p138",5,2,1,287,176,38,15,90,30
"left",1253.3,1247.93,"s149","p138",1,0,1,288,176,39,15,30,90
"right",1272.01,1270.04,"s149","p138",3,1,1,289,179,39,16,90,30
"right",1294.46,1290.51,"s149","p138",5,4,2,293,184,39,17,90,30
"left",1356.63,1350.8,"s149","p138",12,13,1,305,197,40,17,30,90
"right",1380.3,1379.96,"s149","p138",6,6,1,311,203,40,18,90,30
"left",1384.25,1382.13,"s149","p138",1,1,1,312,204,41,18,30,90
"left",1392.41,1390.75,"s149","p138",1,1,2,313,205,42,18,30,90
"right",1406.95,1404.8,"s149","p138",3,5,1,318,208,42,19,90,30
"left",1422.6,1414.91,"s149","p138",2,2,1,320,210,43,19,30,90
"left",1453.49,1452.1,"s149","p138",10,2,2,330,212,44,19,30,90
"left",1474.89,1472.99,"s149","p138",5,4,3,335,216,45,19,30,90
"left",1487.21,1483.39,"s149","p138",8,1,4,343,217,46,19,30,90
"left",1522.01,1519.71,"s149","p138",12,4,5,355,221,47,19,30,90
"left",1549.23,1547.51,"s149","p138",11,4,6,366,225,48,19,30,90
"left",1562.91,1559.73,"s149","p138",5,3,7,371,228,49,19,30,90
"right",1612.52,1612.45,"s149","p138",8,14,1,385,236,49,20,90,30
"left",1640.98,1638.41,"s149","p138",5,5,1,390,241,50,20,30,90
"right",1651.88,1645.02,"s149","p138",1,4,1,394,242,50,21,90,30
"left",1675.91,1672.48,"s149","p138",7,3,1,401,245,51,21,30,90
"left",1705.45,1703.41,"s149","p138",12,5,2,413,250,52,21,30,90
"left",1728.18,1727.95,"s149","p138",9,5,3,422,255,53,21,30,90
"left",1734.79,1731.68,"s149","p138",1,0,4,423,255,54,21,30,90
"left",1766.7,1765.29,"s149","p138",14,4,5,437,259,55,21,30,90
"left",1780.81,1778.2,"s149","p138",4,2,6,441,261,56,21,30,90
"left",1851.72,1849.31,"s149","p138",22,14,7,463,275,57,21,30,90
"left",1915.14,1914.22,"s149","p138",22,14,8,485,289,58,21,30,90
"left",1931.58,1928.64,"s149","p138",3,0,9,488,289,59,21,30,90
"left",1940.09,1937.08,"s149","p138",3,1,10,491,290,60,21,30,90
"right",1963.05,1956.38,"s149","p138",3,7,1,498,293,60,22,24,360
"right",2012.04,1998.55,"s149","p138",6,17,2,515,299,60,23,24,360
"left",2084.8,2081.59,"s149","p138",19,9,1,534,308,61,23,360,24
"left",2149.96,2148.3,"s149","p138",21,9,2,555,317,62,23,360,24
"right",2173.57,2172.54,"s149","p138",1,6,1,561,318,62,24,24,360
"right",2191.02,2183.07,"s149","p138",1,4,2,565,319,62,25,24,360
"right",2256.23,2244.52,"s149","p138",8,18,3,583,327,62,26,24,360
"right",2291.58,2280.73,"s149","p138",5,11,4,594,332,62,27,24,360
"left",2321.6,2321.46,"s149","p138",7,11,1,601,343,63,27,360,24
"right",2336.24,2321.08,"s149","p138",1,5,1,606,344,63,28,24,360
"right",2384.63,2383.74,"s149","p138",7,11,2,617,351,63,29,24,360
"left",2388.42,2388.1,"s149","p138",1,1,1,618,352,64,29,360,24
"right",2417.62,2415.13,"s149","p138",5,7,1,625,357,64,30,24,360
"right",2441.18,2431.12,"s149","p138",5,2,2,627,362,64,31,24,360
"right",2481.26,2478.68,"s149","p138",9,6,3,633,371,64,32,24,360
"right",2558.51,2555.76,"s149","p138",15,15,4,648,386,64,33,24,360
"right",2627.68,2627.01,"s149","p138",13,9,5,657,399,64,34,24,360
"right",2638.1,2636.18,"s149","p138",1,4,6,661,400,64,35,24,360
"right",2680.33,2677.6,"s149","p138",5,10,7,671,405,64,36,24,360
"right",2745.06,2729.83,"s149","p138",7,15,8,686,412,64,37,24,360
"right",2777.91,2773.56,"s149","p138",4,7,9,693,416,64,38,24,360
"right",2817.04,2813.41,"s149","p138",3,4,10,697,419,64,39,24,360
"right",2859.21,2841.54,"s149","p138",4,10,11,707,423,64,40,24,360
"right",2899.67,2896.71,"s149","p138",4,7,12,714,427,64,41,24,360
"right",3038.05,3017.17,"s149","p138",13,23,13,737,440,64,42,24,360
"right",3046.52,3042.55,"s149","p138",1,0,14,737,441,64,43,24,360
"right",3057.32,3056.02,"s149","p138",2,2,15,739,443,64,44,24,360
"right",3081.53,3080.82,"s149","p138",8,3,16,742,451,64,45,24,360
"right",3114.15,3091.03,"s149","p138",3,4,17,746,454,64,46,24,360
"right",3137.21,3130.65,"s149","p138",2,3,18,749,456,64,47,24,360
"right",3146.3,3142.71,"s149","p138",1,2,19,751,457,64,48,24,360
"right",3173.44,3159.8,"s149","p138",2,3,20,754,459,64,49,24,360
"left",3204.07,3197.92,"s149","p138",2,2,1,756,461,65,49,360,24
"right",3211.65,3210.94,"s149","p138",1,0,1,756,462,65,50,24,360
"right",3236.61,3234.15,"s149","p138",3,4,2,760,465,65,51,24,360
"right",3246.04,3242.11,"s149","p138",1,0,3,760,466,65,52,24,360
"right",3275.07,3273.54,"s149","p138",7,2,4,762,473,65,53,24,360
"right",3291.42,3288.57,"s149","p138",8,1,5,763,481,65,54,24,360
"right",3352.45,3346.92,"s149","p138",19,8,6,771,500,65,55,24,360
"right",3429.09,3418.95,"s149","p138",23,10,7,781,523,65,56,24,360
"right",3512.59,3503.59,"s149","p138",13,11,8,792,536,65,57,24,360
"right",3528.34,3525.09,"s149","p138",3,2,9,794,539,65,58,24,360
"right",3542.65,3533.84,"s149","p138",1,1,10,795,540,65,59,24,360
"right",3580.36,3576.15,"s149","p138",2,7,11,802,542,65,60,24,360
"left",59.78,27.99,"s150","p138",1,0,1,1,0,1,0,360,24
"right",100.38,14.99,"s150","p138",1,6,1,7,1,1,1,24,360
"right",131.77,127.88,"s150","p138",1,2,2,9,2,1,2,24,360
"right",156.39,156.27,"s150","p138",3,1,3,10,5,1,3,24,360
"right",194.1,192.89,"s150","p138",7,2,4,12,12,1,4,24,360
"right",268.61,267.6,"s150","p138",21,4,5,16,33,1,5,24,360
"right",291.22,290.11,"s150","p138",5,2,6,18,38,1,6,24,360
"right",308.53,307.72,"s150","p138",4,2,7,20,42,1,7,24,360
"right",321.82,312.03,"s150","p138",2,1,8,21,44,1,8,24,360
"right",358.47,358.32,"s150","p138",10,3,9,24,54,1,9,24,360
"right",365.26,364.97,"s150","p138",1,0,10,24,55,1,10,24,360
"right",396.47,393.76,"s150","p138",6,1,11,25,61,1,11,24,360
"right",404.24,400.97,"s150","p138",1,0,12,25,62,1,12,24,360
"right",416.32,409.74,"s150","p138",2,1,13,26,64,1,13,24,360
"right",426.26,425.82,"s150","p138",3,1,14,27,67,1,14,24,360
"right",445.72,442.76,"s150","p138",4,1,15,28,71,1,15,24,360
"right",457.26,456.22,"s150","p138",4,0,16,28,75,1,16,24,360
"right",485.06,484.76,"s150","p138",6,2,17,30,81,1,17,24,360
"right",493.19,491.56,"s150","p138",1,0,18,30,82,1,18,24,360
"right",531.77,531.69,"s150","p138",17,0,19,30,99,1,19,24,360
"right",603.28,603.27,"s150","p138",31,8,20,38,130,1,20,24,360
