"session","bird","n_responses","n_reinforcers","lever","time_start","time_end","local_VI","alter_VI"
"s03","p138",1,0,"right",3003.75,3003.75,90,30
"s03","p138",10,0,"left",3010.23,3028.17,30,90
"s03","p138",1,0,"right",3031.18,3031.18,90,30
"s03","p138",4,0,"left",3033.32,3038.7,30,90
"s03","p138",2,0,"right",3040.72,3041.68,90,30
"s03","p138",3,0,"left",3045.55,3050.62,30,90
"s03","p138",1,0,"right",3054.36,3054.36,90,30
"s03","p138",3,1,"left",3055.83,3057.15,30,90
"s03","p138",1,0,"right",3065.01,3065.01,90,30
"s03","p138",4,0,"left",3066.84,3076.68,30,90
"s03","p138",1,0,"right",3081.05,3081.05,90,30
"s03","p138",7,1,"left",3083.74,3105.2,30,90
"s03","p138",4,0,"right",3110.43,3113.07,90,30
"s03","p138",5,0,"left",3121.59,3127,30,90
"s03","p138",2,0,"right",3130.67,3130.76,90,30
"s03","p138",2,0,"left",3134.58,3134.65,30,90
"s03","p138",2,0,"right",3138.23,3138.3,90,30
"s03","p138",7,3,"left",3144.8,3202.7,30,90
"s03","p138",3,0,"right",3210.74,3222.14,90,30
"s03","p138",4,1,"left",3237.94,3258.87,30,90
"s03","p138",4,1,"right",3261.94,3270.52,90,30
"s03","p138",4,1,"left",3271.84,3281.91,30,90
"s03","p138",1,0,"right",3299.73,3299.73,90,30
"s03","p138",8,1,"left",3302.86,3315.44,30,90
"s03","p138",4,0,"right",3317.81,3318.27,90,30
"s03","p138",12,1,"left",3321.13,3345.98,30,90
"s03","p138",1,1,"right",3348.68,3348.68,90,30
"s03","p138",4,0,"left",3358.8,3365.67,30,90
"s03","p138",1,0,"right",3368.19,3368.19,90,30
"s03","p138",11,1,"left",3370.05,3389.45,30,90
"s03","p138",1,0,"right",3391.27,3391.27,90,30
"s03","p138",16,1,"left",3395.77,3420.74,30,90
"s03","p138",2,0,"right",3423.3,3424.83,90,30
"s03","p138",7,2,"left",3428,3445.46,30,90
"s03","p138",1,0,"right",3451.39,3451.39,90,30
"s03","p138",2,0,"left",3453.77,3454.94,30,90
"s03","p138",1,0,"right",3464.91,3464.91,90,30
"s03","p138",9,1,"left",3470.47,3487.35,30,90
"s03","p138",5,1,"right",3490.82,3505.09,90,30
"s03","p138",2,1,"left",3507.46,3512.71,30,90
"s03","p138",1,0,"right",3522.34,3522.34,90,30
"s03","p138",6,2,"left",3525.55,3549.05,30,90
"s03","p138",1,1,"right",3557.09,3557.09,90,30
"s03","p138",1,1,"left",3566.02,3566.02,30,90
"s03","p138",1,0,"right",3572.54,3572.54,90,30
"s03","p138",6,0,"left",3576.08,3583.46,30,90
"s03","p138",1,0,"right",3586.9,3586.9,90,30
"s04","p138",57,4,"left",2.39,177.1,30,90
"s04","p138",2,1,"right",179.41,184.9,90,30
"s04","p138",2,0,"left",188.61,188.92,30,90
"s04","p138",1,1,"right",193.71,193.71,90,30
"s04","p138",4,1,"left",203.95,208.8,30,90
"s04","p138",1,0,"right",217.34,217.34,90,30
"s04","p138",28,6,"left",218.93,301.44,30,90
"s04","p138",1,0,"right",303.55,303.55,90,30
"s04","p138",11,1,"left",306.3,332.4,30,90
"s04","p138",2,0,"right",341.88,342.24,90,30
"s04","p138",3,2,"left",344.18,355.34,30,90
"s04","p138",1,0,"right",368.34,368.34,90,30
"s04","p138",3,1,"left",370.45,376.5,30,90
"s04","p138",1,0,"right",378.23,378.23,90,30
"s04","p138",34,4,"left",380.51,426.79,30,90
"s04","p138",1,0,"right",430.06,430.06,90,30
"s04","p138",7,0,"left",431.61,436.05,30,90
"s04","p138",1,0,"right",438.75,438.75,90,30
"s04","p138",1,0,"left",440.51,440.51,30,90
"s04","p138",1,0,"right",444.08,444.08,90,30
"s04","p138",10,0,"left",445.78,464.63,30,90
"s04","p138",3,0,"right",468.32,470.19,90,30
"s04","p138",5,0,"left",473.05,478.85,30,90
"s04","p138",1,0,"right",484.27,484.27,90,30
"s04","p138",2,1,"left",498.16,504.04,30,90
"s04","p138",1,0,"right",509.2,509.2,90,30
"s04","p138",4,0,"left",518.59,528.76,30,90
"s04","p138",2,0,"right",530.52,530.92,90,30
"s04","p138",7,0,"left",534.06,548.09,30,90
"s04","p138",2,0,"right",552.8,553.46,90,30
"s04","p138",23,2,"left",556.87,592.63,30,90
"s04","p138",1,0,"right",595.1,595.1,90,30
"s04","p138",2,1,"left",601.88,607.77,30,90
"s04","p138",1,1,"right",611.23,611.23,90,30
"s04","p138",5,1,"left",621.53,630.25,30,90
"s04","p138",4,0,"right",634.95,642.37,90,30
"s04","p138",4,0,"left",643.97,651.91,30,90
"s04","p138",1,0,"right",654.33,654.33,90,30
"s04","p138",1,0,"left",656.87,656.87,30,90
"s04","p138",4,0,"right",664.05,667.91,90,30
"s04","p138",2,1,"left",672.17,672.25,30,90
"s04","p138",2,0,"right",685.83,685.89,90,30
"s04","p138",5,1,"left",688.7,703.82,30,90
"s04","p138",1,0,"right",708.29,708.29,90,30
"s04","p138",23,2,"left",710.96,768.22,30,90
"s04","p138",2,0,"right",771.49,776.95,90,30
"s04","p138",38,3,"left",784.54,847.9,30,90
"s04","p138",2,1,"right",849.94,856.33,90,30
"s04","p138",2,0,"left",859.2,860.29,30,90
"s04","p138",3,0,"right",871.2,872.2,90,30
"s04","p138",18,1,"left",874.64,921.6,30,90
"s04","p138",4,1,"right",924.54,930.19,90,30
"s04","p138",19,2,"left",938.22,964.92,30,90
"s04","p138",1,0,"right",968.11,968.11,90,30
"s04","p138",9,1,"left",970.23,990.27,30,90
"s04","p138",1,1,"right",993.51,993.51,90,30
"s04","p138",11,0,"left",1003.53,1027.97,30,90
"s04","p138",3,0,"right",1032.67,1038.55,90,30
"s04","p138",11,0,"left",1041.67,1053.48,30,90
"s04","p138",1,0,"right",1055.69,1055.69,90,30
"s04","p138",10,2,"left",1057.32,1076.96,30,90
"s04","p138",1,0,"right",1080.22,1080.22,90,30
"s04","p138",5,1,"left",1082.8,1084.95,30,90
"s04","p138",1,0,"right",1092.21,1092.21,90,30
"s04","p138",19,2,"left",1094.24,1120.61,30,90
"s04","p138",2,0,"right",1123.87,1124.64,90,30
"s04","p138",5,0,"left",1127.2,1132.02,30,90
"s04","p138",3,0,"right",1133.99,1135.07,90,30
"s04","p138",4,0,"left",1139.07,1139.7,30,90
"s04","p138",2,0,"right",1142.13,1143.09,90,30
"s04","p138",24,2,"left",1144.33,1187.05,30,90
"s04","p138",2,0,"right",1195.18,1195.32,90,30
"s04","p138",13,1,"left",1201.21,1228.47,30,90
"s04","p138",1,1,"right",1231.1,1231.1,90,30
"s04","p138",12,2,"left",1239.8,1272.38,30,90
"s04","p138",1,0,"right",1275.18,1275.18,90,30
"s04","p138",2,0,"left",1277.57,1278.99,30,90
"s04","p138",1,0,"right",1281.14,1281.14,90,30
"s04","p138",1,0,"left",1285.13,1285.13,30,90
"s04","p138",3,0,"right",1287.84,1293.81,90,30
"s04","p138",5,1,"left",1295.8,1309.42,30,90
"s04","p138",3,0,"right",1311.14,1312.21,90,30
"s04","p138",4,0,"left",1314.03,1318.57,30,90
"s04","p138",1,0,"right",1322.13,1322.13,90,30
"s04","p138",2,0,"left",1324.15,1324.22,30,90
"s04","p138",1,0,"right",1326.97,1326.97,90,30
"s04","p138",2,1,"left",1332.73,1337.25,30,90
"s04","p138",1,0,"right",1339.81,1339.81,90,30
"s04","p138",12,1,"left",1342.74,1369.95,30,90
"s04","p138",1,1,"right",1372.43,1372.43,90,30
"s04","p138",18,2,"left",1378.72,1432.93,30,90
"s04","p138",1,0,"right",1435.9,1435.9,90,30
"s04","p138",9,2,"left",1439.26,1458.95,30,90
"s04","p138",1,1,"right",1468.75,1468.75,90,30
"s04","p138",1,0,"left",1477.25,1477.25,30,90
"s04","p138",1,0,"right",1480.74,1480.74,90,30
"s04","p138",16,1,"left",1482.17,1530.73,30,90
"s04","p138",3,0,"right",1533.55,1538.17,90,30
"s04","p138",18,1,"left",1539.89,1574.74,30,90
"s04","p138",2,0,"right",1581.27,1581.33,90,30
"s04","p138",27,2,"left",1582.83,1646.48,30,90
"s04","p138",2,1,"right",1653.65,1653.71,90,30
"s04","p138",2,0,"left",1660.59,1662.13,30,90
"s04","p138",2,0,"right",1668.87,1670.09,90,30
"s04","p138",16,2,"left",1671.56,1714.53,30,90
"s04","p138",1,1,"right",1716.7,1716.7,90,30
"s04","p138",9,0,"left",1723.92,1739.54,30,90
"s04","p138",1,0,"right",1744.13,1744.13,90,30
"s04","p138",1,0,"left",1752.57,1752.57,30,90
"s04","p138",1,0,"right",1758.3,1758.3,90,30
"s04","p138",1,0,"left",1767.01,1767.01,30,90
"s04","p138",1,0,"right",1771.36,1771.36,90,30
"s04","p138",2,0,"left",1776.72,1801.29,30,90
"s04","p138",2,1,"right",1815.19,1815.24,90,30
"s04","p138",6,1,"left",1830.28,1840.26,30,90
"s04","p138",2,0,"right",1842.2,1842.27,90,30
"s04","p138",9,0,"left",1846.51,1855.64,30,90
"s04","p138",1,0,"right",1857.68,1857.68,90,30
"s04","p138",5,0,"left",1859.59,1868.79,30,90
"s04","p138",1,0,"right",1872.73,1872.73,90,30
"s04","p138",1,1,"left",1876.11,1876.11,30,90
"s04","p138",1,0,"right",1881.57,1881.57,90,30
"s04","p138",5,1,"left",1883.3,1894.18,30,90
"s04","p138",3,0,"right",1900.48,1902.58,90,30
"s04","p138",3,0,"left",1911.95,1912.41,30,90
"s04","p138",3,0,"right",1916.09,1921.52,90,30
"s04","p138",19,2,"left",1926.19,1968.99,30,90
"s04","p138",1,0,"right",1986.04,1986.04,90,30
"s04","p138",8,1,"left",1988.8,1998.3,30,90
"s04","p138",3,0,"right",2003.37,2011.25,90,30
"s04","p138",1,0,"left",2013.35,2013.35,30,90
"s04","p138",2,0,"right",2019.35,2019.44,90,30
"s04","p138",15,1,"left",2032.23,2048.77,30,90
"s04","p138",1,0,"right",2063.27,2063.27,90,30
"s04","p138",15,2,"left",2069.69,2105.47,30,90
"s04","p138",1,0,"right",2108.22,2108.22,90,30
"s04","p138",1,0,"left",2113.99,2113.99,30,90
"s04","p138",1,0,"right",2118.57,2118.57,90,30
"s04","p138",5,1,"left",2120.64,2130.89,30,90
"s04","p138",1,0,"right",2132.86,2132.86,90,30
"s04","p138",33,3,"left",2135.76,2248.2,30,90
"s04","p138",1,1,"right",2250.5,2250.5,90,30
"s04","p138",6,1,"left",2259.3,2270.03,30,90
"s04","p138",1,0,"right",2276.81,2276.81,90,30
"s04","p138",5,0,"left",2280.03,2282.41,30,90
"s04","p138",2,0,"right",2286.7,2286.79,90,30
"s04","p138",5,0,"left",2288.92,2291.43,30,90
"s04","p138",4,0,"right",2307.41,2317.07,90,30
"s04","p138",5,2,"left",2320.18,2334.39,30,90
"s04","p138",8,2,"right",2337.22,2378.4,90,30
"s04","p138",3,1,"left",2381.83,2386.95,30,90
"s04","p138",6,0,"right",2389.35,2401.85,90,30
"s04","p138",11,0,"left",2403.68,2408.32,30,90
"s04","p138",2,0,"right",2411.98,2419.66,90,30
"s04","p138",7,1,"left",2428.28,2430.7,30,90
"s04","p138",2,0,"right",2437.03,2437.88,90,30
"s04","p138",15,2,"left",2439.86,2474.28,30,90
"s04","p138",1,0,"right",2476.58,2476.58,90,30
"s04","p138",3,0,"left",2480.39,2487.28,30,90
"s04","p138",1,0,"right",2489.78,2489.78,90,30
"s04","p138",20,0,"left",2492.51,2517.18,30,90
"s04","p138",2,1,"right",2520.26,2520.32,90,30
"s04","p138",7,0,"left",2527.3,2534.49,30,90
"s04","p138",2,0,"right",2536.24,2536.3,90,30
"s04","p138",13,0,"left",2538.28,2554.03,30,90
"s04","p138",1,0,"right",2557.05,2557.05,90,30
"s04","p138",14,0,"left",2558.47,2581.66,30,90
"s04","p138",1,0,"right",2583.67,2583.67,90,30
"s04","p138",2,0,"left",2590.67,2591.19,30,90
"s04","p138",5,0,"right",2606.47,2619.08,90,30
"s04","p138",1,0,"left",2621.48,2621.48,30,90
"s04","p138",2,0,"right",2626.44,2627.44,90,30
"s04","p138",2,0,"left",2630.04,2630.4,30,90
"s04","p138",2,1,"right",2634.74,2644.42,90,30
"s04","p138",4,1,"left",2646.87,2667.58,30,90
"s04","p138",1,0,"right",2675.57,2675.57,90,30
"s04","p138",5,0,"left",2680.07,2682.34,30,90
"s04","p138",3,0,"right",2685.79,2708.42,90,30
"s04","p138",3,1,"left",2711.19,2728.32,30,90
"s04","p138",2,1,"right",2731.45,2739.76,90,30
"s04","p138",9,0,"left",2741.96,2780.97,30,90
"s04","p138",1,1,"right",2788.81,2788.81,90,30
"s04","p138",12,2,"left",2797.05,2839.26,30,90
"s04","p138",3,0,"right",2841.35,2845.06,90,30
"s04","p138",7,0,"left",2847.5,2857.97,30,90
"s04","p138",3,0,"right",2861.21,2867.33,90,30
"s04","p138",2,0,"left",2869.63,2869.7,30,90
"s04","p138",1,0,"right",2874.41,2874.41,90,30
"s04","p138",5,1,"left",2878.87,2895.55,30,90
"s04","p138",2,0,"right",2910.79,2925.16,90,30
"s04","p138",3,0,"left",2930.26,2931.2,30,90
"s04","p138",1,0,"right",2933.86,2933.86,90,30
"s04","p138",3,1,"left",2935.43,2941.31,30,90
"s04","p138",1,0,"right",2947.19,2947.19,90,30
"s04","p138",3,0,"left",2949.39,2950.45,30,90
"s04","p138",1,0,"right",2954.55,2954.55,90,30
"s04","p138",2,1,"left",2956.77,2956.85,30,90
"s04","p138",2,0,"right",2964.76,2964.81,90,30
"s04","p138",7,1,"left",2967.73,2980.14,30,90
"s04","p138",1,0,"right",2982.72,2982.72,90,30
"s04","p138",4,0,"left",2986.03,2992.17,30,90
"s04","p138",1,0,"right",2995.6,2995.6,90,30
"s04","p138",3,0,"left",2996.92,2998.71,30,90
"s04","p138",2,1,"right",3001.79,3008.06,90,30
"s04","p138",3,0,"left",3010.85,3012.78,30,90
"s04","p138",4,0,"right",3015.38,3018.25,90,30
"s04","p138",2,1,"left",3020.17,3032.01,30,90
"s04","p138",3,0,"right",3035.44,3037.19,90,30
"s04","p138",3,2,"left",3039.97,3046.93,30,90
"s04","p138",1,0,"right",3058.52,3058.52,90,30
"s04","p138",6,0,"left",3061.45,3072.71,30,90
"s04","p138",2,1,"right",3079.05,3093.08,90,30
"s04","p138",1,0,"left",3094.87,3094.87,30,90
"s04","p138",3,0,"right",3102.98,3104.49,90,30
"s04","p138",1,0,"left",3106.29,3106.29,30,90
"s04","p138",1,0,"right",3111.22,3111.22,90,30
"s04","p138",2,1,"left",3113.62,3113.7,30,90
"s04","p138",3,0,"right",3119.41,3121.04,90,30
"s04","p138",3,1,"left",3127.32,3132.67,30,90
"s04","p138",2,0,"right",3138,3138.08,90,30
"s04","p138",5,1,"left",3140.56,3146.3,30,90
"s04","p138",4,0,"right",3154.71,3157.48,90,30
"s04","p138",2,0,"left",3159.97,3161.91,30,90
"s04","p138",3,1,"right",3164.77,3172.58,90,30
"s04","p138",3,1,"left",3176.99,3182.65,30,90
"s04","p138",3,0,"right",3186.34,3188.34,90,30
"s04","p138",9,1,"left",3196.12,3215.22,30,90
"s04","p138",2,1,"right",3220,3227.01,90,30
"s04","p138",4,0,"left",3234.49,3235.39,30,90
"s04","p138",2,0,"right",3239.26,3240.87,90,30
"s04","p138",3,0,"left",3244.03,3246.01,30,90
"s04","p138",3,0,"right",3249.26,3250.65,90,30
"s04","p138",7,1,"left",3255.3,3264.78,30,90
"s04","p138",1,0,"right",3267.87,3267.87,90,30
"s04","p138",5,0,"left",3271.86,3274.01,30,90
"s04","p138",2,0,"right",3277.24,3279.44,90,30
"s04","p138",3,0,"left",3281.43,3284.73,30,90
"s04","p138",2,0,"right",3289.36,3292.68,90,30
"s04","p138",15,0,"left",3294.48,3316.84,30,90
"s04","p138",4,1,"right",3328.81,3335.2,90,30
"s04","p138",1,0,"left",3338.49,3338.49,30,90
"s04","p138",5,0,"right",3347.69,3349.77,90,30
"s04","p138",1,0,"left",3351.87,3351.87,30,90
"s04","p138",1,0,"right",3356.69,3356.69,90,30
"s04","p138",1,0,"left",3359.48,3359.48,30,90
"s04","p138",5,0,"right",3368.01,3369.8,90,30
"s04","p138",4,0,"left",3374.74,3375.71,30,90
"s04","p138",3,0,"right",3378.32,3380.27,90,30
"s04","p138",7,1,"left",3382.2,3391.03,30,90
"s04","p138",1,0,"right",3392.8,3392.8,90,30
"s04","p138",1,0,"left",3398.96,3398.96,30,90
"s04","p138",4,1,"right",3401.19,3414.34,90,30
"s04","p138",1,1,"left",3416.36,3416.36,30,90
"s04","p138",2,0,"right",3422.2,3422.29,90,30
"s04","p138",2,0,"left",3424.47,3424.55,30,90
"s04","p138",1,0,"right",3427.38,3427.38,90,30
"s04","p138",6,0,"left",3429.86,3432.05,30,90
"s04","p138",1,0,"right",3435.62,3435.62,90,30
"s04","p138",1,0,"left",3438.83,3438.83,30,90
"s04","p138",6,0,"right",3441.67,3445.43,90,30
"s04","p138",7,0,"left",3447.59,3451.8,30,90
"s04","p138",2,0,"right",3458.74,3460.12,90,30
"s04","p138",2,1,"left",3464.47,3464.54,30,90
"s04","p138",8,0,"right",3471.84,3484.46,90,30
"s04","p138",2,1,"left",3486.78,3493.18,30,90
"s04","p138",4,1,"right",3498.72,3500.08,90,30
"s04","p138",3,1,"left",3509.24,3514.04,30,90
"s04","p138",2,0,"right",3515.7,3515.77,90,30
"s04","p138",2,0,"left",3518.62,3518.68,30,90
"s04","p138",2,0,"right",3521.49,3522.46,90,30
"s04","p138",5,0,"left",3524.1,3529.82,30,90
"s04","p138",1,0,"right",3545.02,3545.02,90,30
"s04","p138",2,1,"left",3547.76,3547.85,30,90
"s04","p138",3,1,"right",3557.46,3565.77,90,30
"s04","p138",3,1,"left",3568.68,3574.8,30,90
"s04","p138",2,0,"right",3578.58,3581.01,90,30
"s05","p138",21,2,"left",5.31,84.26,30,90
"s05","p138",3,1,"right",88.14,95.14,90,30
"s05","p138",8,2,"left",96.75,120.96,30,90
"s05","p138",2,0,"right",125.02,126.09,90,30
"s05","p138",1,0,"left",127.42,127.42,30,90
"s05","p138",2,1,"right",133.66,139.64,90,30
"s05","p138",3,0,"left",141.53,142.88,30,90
"s05","p138",1,0,"right",144.81,144.81,90,30
"s05","p138",4,0,"left",147.07,155.87,30,90
"s05","p138",4,1,"right",159.63,179.74,90,30
"s05","p138",3,0,"left",181.38,186.16,30,90
"s05","p138",1,0,"right",195.71,195.71,90,30
"s05","p138",2,0,"left",197.17,197.22,30,90
"s05","p138",2,0,"right",200.39,200.45,90,30
"s05","p138",2,0,"left",202.05,202.11,30,90
"s05","p138",5,0,"right",204.61,222.26,90,30
"s05","p138",4,1,"left",243.69,248.53,30,90
"s05","p138",1,0,"right",250.72,250.72,90,30
"s05","p138",4,2,"left",252.29,266.62,30,90
"s05","p138",1,0,"right",268.64,268.64,90,30
"s05","p138",2,0,"left",270,270.08,30,90
"s05","p138",2,0,"right",273.42,274.69,90,30
"s05","p138",3,0,"left",275.98,281.98,30,90
"s05","p138",2,0,"right",285.52,287.35,90,30
"s05","p138",10,1,"left",288.66,303.12,30,90
"s05","p138",2,0,"right",306.99,307.04,90,30
"s05","p138",18,1,"left",309.05,340.51,30,90
"s05","p138",1,1,"right",343.66,343.66,90,30
"s05","p138",1,1,"left",352.19,352.19,30,90
"s05","p138",1,0,"right",359.48,359.48,90,30
"s05","p138",3,0,"left",361.91,363.79,30,90
"s05","p138",2,0,"right",365.82,366.56,90,30
"s05","p138",2,0,"left",368.29,368.38,30,90
"s05","p138",2,0,"right",372.61,372.67,90,30
"s05","p138",2,0,"left",374.41,375.89,30,90
"s05","p138",5,0,"right",378.21,381.93,90,30
"s05","p138",9,0,"left",383.48,392.72,30,90
"s05","p138",3,0,"right",394.63,396.68,90,30
"s05","p138",4,0,"left",397.97,403.04,30,90
"s05","p138",3,0,"right",405.21,411.18,90,30
"s05","p138",4,0,"left",413.33,414.93,30,90
"s05","p138",1,0,"right",418.73,418.73,90,30
"s05","p138",1,0,"left",420.7,420.7,30,90
"s05","p138",2,0,"right",423.23,424.4,90,30
"s05","p138",2,0,"left",426.45,430.43,30,90
"s05","p138",5,0,"right",432.28,445.06,90,30
"s05","p138",1,0,"left",446.33,446.33,30,90
"s05","p138",1,0,"right",448.95,448.95,90,30
"s05","p138",2,0,"left",450.62,450.7,30,90
"s05","p138",2,0,"right",452.44,453.32,90,30
"s05","p138",2,0,"left",454.78,456.11,30,90
"s05","p138",2,0,"right",458.83,458.93,90,30
"s05","p138",1,0,"left",460.54,460.54,30,90
"s05","p138",1,0,"right",464.13,464.13,90,30
"s05","p138",5,1,"left",471.47,496.21,30,90
"s05","p138",1,1,"right",499.3,499.3,90,30
"s05","p138",4,0,"left",506.37,517.29,30,90
"s05","p138",1,0,"right",520.06,520.06,90,30
"s05","p138",2,0,"left",525.17,526.48,30,90
"s05","p138",2,0,"right",531.53,532.28,90,30
"s05","p138",4,0,"left",533.85,539.74,30,90
"s05","p138",1,0,"right",547.02,547.02,90,30
"s05","p138",9,0,"left",552.99,580.82,30,90
"s05","p138",2,0,"right",587.96,594.83,90,30
"s05","p138",2,0,"left",601.46,601.53,30,90
"s05","p138",1,0,"right",604.21,604.21,90,30
"s05","p138",1,0,"left",606.64,606.64,30,90
"s05","p138",1,0,"right",609.58,609.58,90,30
"s05","p138",3,0,"left",615.57,621.08,30,90
"s05","p138",2,1,"right",624.83,627.24,90,30
"s05","p138",2,0,"left",636.25,636.62,30,90
"s05","p138",1,0,"right",641.98,641.98,90,30
"s05","p138",2,0,"left",646.11,648.96,30,90
"s05","p138",1,1,"right",656.17,656.17,90,30
"s05","p138",1,0,"left",666.54,666.54,30,90
"s05","p138",1,0,"right",669.65,669.65,90,30
"s05","p138",1,0,"left",673.74,673.74,30,90
"s05","p138",6,1,"right",678.68,690.8,90,30
"s05","p138",1,1,"left",692.9,692.9,30,90
"s05","p138",6,1,"right",699.04,708.64,90,30
"s05","p138",3,0,"left",717.32,719.59,30,90
"s05","p138",12,1,"right",722.32,739.98,90,30
"s05","p138",6,1,"left",742.14,753.79,30,90
"s05","p138",2,1,"right",758.53,758.6,90,30
"s05","p138",1,0,"left",766.11,766.11,30,90
"s05","p138",2,0,"right",768.89,770.38,90,30
"s05","p138",2,1,"left",772.36,772.58,30,90
"s05","p138",6,0,"right",779.54,788.81,90,30
"s05","p138",3,0,"left",791.57,794.95,30,90
"s05","p138",5,0,"right",797.73,800.64,90,30
"s05","p138",3,0,"left",802.94,805.47,30,90
"s05","p138",2,0,"right",808.29,808.38,90,30
"s05","p138",2,0,"left",810.84,810.91,30,90
"s05","p138",6,0,"right",812.94,818.37,90,30
"s05","p138",5,0,"left",821.58,831.38,30,90
"s05","p138",1,0,"right",836.33,836.33,90,30
"s05","p138",1,0,"left",839.02,839.02,30,90
"s05","p138",8,0,"right",841.87,860.53,90,30
"s05","p138",3,0,"left",862.73,868.46,30,90
"s05","p138",2,0,"right",874.22,875.34,90,30
"s05","p138",3,1,"left",877.34,881.86,30,90
"s05","p138",2,0,"right",886.68,887.95,90,30
"s05","p138",3,0,"left",889.93,890.66,30,90
"s05","p138",8,1,"right",898.26,916.99,90,30
"s05","p138",4,1,"left",919.33,927.14,30,90
"s05","p138",2,0,"right",929.14,934.22,90,30
"s05","p138",1,0,"left",935.81,935.81,30,90
"s05","p138",1,0,"right",938.97,938.97,90,30
"s05","p138",3,0,"left",941.07,941.9,30,90
"s05","p138",1,0,"right",944.99,944.99,90,30
"s05","p138",2,0,"left",946.91,951.12,30,90
"s05","p138",8,0,"right",957.41,966.72,90,30
"s05","p138",1,1,"left",969.01,969.01,30,90
"s05","p138",3,1,"right",975.59,982.83,90,30
"s05","p138",4,2,"left",984.77,1004.57,30,90
"s05","p138",3,0,"right",1006.34,1011.64,90,30
"s05","p138",1,1,"left",1013.63,1013.63,30,90
"s05","p138",1,0,"right",1018.97,1018.97,90,30
"s05","p138",2,0,"left",1021.42,1022.19,30,90
"s05","p138",2,0,"right",1025.41,1025.48,90,30
"s05","p138",4,0,"left",1027.97,1037.8,30,90
"s05","p138",1,0,"right",1041.41,1041.41,90,30
"s05","p138",2,0,"left",1043.67,1044,30,90
"s05","p138",1,0,"right",1047.37,1047.37,90,30
"s05","p138",3,0,"left",1050.73,1051.14,30,90
"s05","p138",2,0,"right",1057.86,1060.7,90,30
"s05","p138",1,1,"left",1063.03,1063.03,30,90
"s05","p138",4,0,"right",1070.32,1073,90,30
"s05","p138",1,1,"left",1075.43,1075.43,30,90
"s05","p138",1,0,"right",1081.35,1081.35,90,30
"s05","p138",1,0,"left",1083.19,1083.19,30,90
"s05","p138",3,0,"right",1086.16,1087.56,90,30
"s05","p138",2,0,"left",1089.33,1089.39,30,90
"s05","p138",1,0,"right",1093.25,1093.25,90,30
"s05","p138",3,1,"left",1096.38,1100.97,30,90
"s05","p138",1,0,"right",1103.81,1103.81,90,30
"s05","p138",3,0,"left",1106.05,1106.92,30,90
"s05","p138",1,0,"right",1111.54,1111.54,90,30
"s05","p138",1,1,"left",1113.56,1113.56,30,90
"s05","p138",2,0,"right",1120.08,1120.48,90,30
"s05","p138",2,0,"left",1122.3,1122.37,30,90
"s05","p138",2,1,"right",1124.47,1129.92,90,30
"s05","p138",4,0,"left",1131.54,1137.97,30,90
"s05","p138",3,0,"right",1139.62,1141.61,90,30
"s05","p138",5,2,"left",1143.71,1163.5,30,90
"s05","p138",2,0,"right",1167.11,1167.96,90,30
"s05","p138",3,0,"left",1169.93,1171.34,30,90
"s05","p138",1,0,"right",1173.77,1173.77,90,30
"s05","p138",3,0,"left",1175.61,1175.99,30,90
"s05","p138",1,0,"right",1179.1,1179.1,90,30
"s05","p138",3,0,"left",1181.44,1182.66,30,90
"s05","p138",4,1,"right",1190.79,1197.89,90,30
